Codigo_dpto,dpto,Codigo_prov,Prov,Codigo_dist,dist
12, Junín,04, Jauja ,26, Pomacancha
12, Junín,04, Jauja ,27, Ricran
12, Junín,04, Jauja ,28, San Lorenzo
12, Junín,04, Jauja ,29, San Pedro de Chunan
12, Junín,04, Jauja ,30, Sausa
12, Junín,04, Jauja ,31, Sincos
12, Junín,04, Jauja ,32, Tunan Marca
12, Junín,04, Jauja ,33, Yauli
12, Junín,04, Jauja ,34, Yauyos
12, Junín,05, Junín ,01, Junin
12, Junín,05, Junín ,02, Carhuamayo
12, Junín,05, Junín ,03, Ondores
12, Junín,05, Junín ,04, Ulcumayo
12, Junín,06, Satipo ,01, Satipo
12, Junín,06, Satipo ,02, Coviriali
12, Junín,06, Satipo ,03, Llaylla
12, Junín,06, Satipo ,04, Mazamari
12, Junín,06, Satipo ,05, Pampa Hermosa
12, Junín,06, Satipo ,06, Pangoa
12, Junín,06, Satipo ,07, Río Negro
12, Junín,06, Satipo ,08, Río Tambo
12, Junín,06, Satipo ,09, Vizcatán del Ene
12, Junín,07, Tarma ,01, Tarma
12, Junín,07, Tarma ,02, Acobamba
12, Junín,07, Tarma ,03, Huaricolca
12, Junín,07, Tarma ,04, Huasahuasi
12, Junín,07, Tarma ,05, La Unión
12, Junín,07, Tarma ,06, Palca
12, Junín,07, Tarma ,07, Palcamayo
12, Junín,07, Tarma ,08, San Pedro de Cajas
12, Junín,07, Tarma ,09, Tapo
12, Junín,08, Yauli ,01, La Oroya
12, Junín,08, Yauli ,02, Chacapalpa
12, Junín,08, Yauli ,03, Huay-Huay
12, Junín,08, Yauli ,04, Marcapomacocha
12, Junín,08, Yauli ,05, Morococha
12, Junín,08, Yauli ,06, Paccha
12, Junín,08, Yauli ,07, Santa Bárbara de Carhuacayan
12, Junín,08, Yauli ,08, Santa Rosa de Sacco
12, Junín,08, Yauli ,09, Suitucancha
12, Junín,08, Yauli ,10, Yauli
12, Junín,09, Chupaca ,01, Chupaca
12, Junín,09, Chupaca ,02, Ahuac
12, Junín,09, Chupaca ,03, Chongos Bajo
12, Junín,09, Chupaca ,04, Huachac
12, Junín,09, Chupaca ,05, Huamancaca Chico
12, Junín,09, Chupaca ,06, San Juan de Iscos
12, Junín,09, Chupaca ,07, San Juan de Jarpa
12, Junín,09, Chupaca ,08, Tres de Diciembre
12, Junín,09, Chupaca ,09, Yanacancha
13, La Libertad,01, Trujillo ,01, Trujillo
13, La Libertad,01, Trujillo ,02, El Porvenir
13, La Libertad,01, Trujillo ,03, Florencia de Mora
13, La Libertad,01, Trujillo ,04, Huanchaco
13, La Libertad,01, Trujillo ,05, La Esperanza
13, La Libertad,01, Trujillo ,06, Laredo
13, La Libertad,01, Trujillo ,07, Moche
13, La Libertad,01, Trujillo ,08, Poroto
13, La Libertad,01, Trujillo ,09, Salaverry
13, La Libertad,01, Trujillo ,10, Simbal
13, La Libertad,01, Trujillo ,11, Victor Larco Herrera
13, La Libertad,01, Trujillo ,12, Alto Trujillo
13, La Libertad,02, Ascope ,01, Ascope
13, La Libertad,02, Ascope ,02, Chicama
13, La Libertad,02, Ascope ,03, Chocope
13, La Libertad,02, Ascope ,04, Magdalena de Cao
13, La Libertad,02, Ascope ,05, Paijan
13, La Libertad,02, Ascope ,06, Rázuri
13, La Libertad,02, Ascope ,07, Santiago de Cao
13, La Libertad,02, Ascope ,08, Casa Grande
13, La Libertad,03, Bolívar ,01, Bolívar
13, La Libertad,03, Bolívar ,02, Bambamarca
13, La Libertad,03, Bolívar ,03, Condormarca
13, La Libertad,03, Bolívar ,04, Longotea
13, La Libertad,03, Bolívar ,05, Uchumarca
13, La Libertad,03, Bolívar ,06, Ucuncha
13, La Libertad,04, Chepén ,01, Chepen
13, La Libertad,04, Chepén ,02, Pacanga
13, La Libertad,04, Chepén ,03, Pueblo Nuevo
13, La Libertad,05, Julcán ,01, Julcan
13, La Libertad,05, Julcán ,02, Calamarca
13, La Libertad,05, Julcán ,03, Carabamba
13, La Libertad,05, Julcán ,04, Huaso
13, La Libertad,06, Otuzco ,01, Otuzco
13, La Libertad,06, Otuzco ,02, Agallpampa
13, La Libertad,06, Otuzco ,04, Charat
13, La Libertad,06, Otuzco ,05, Huaranchal
13, La Libertad,06, Otuzco ,06, La Cuesta
13, La Libertad,06, Otuzco ,08, Mache
13, La Libertad,06, Otuzco ,10, Paranday
13, La Libertad,06, Otuzco ,11, Salpo
13, La Libertad,06, Otuzco ,13, Sinsicap
13, La Libertad,06, Otuzco ,14, Usquil
13, La Libertad,07, Pacasmayo ,01, San Pedro de Lloc
13, La Libertad,07, Pacasmayo ,02, Guadalupe
13, La Libertad,07, Pacasmayo ,03, Jequetepeque
13, La Libertad,07, Pacasmayo ,04, Pacasmayo
13, La Libertad,07, Pacasmayo ,05, San José
13, La Libertad,08, Pataz ,01, Tayabamba
13, La Libertad,08, Pataz ,02, Buldibuyo
13, La Libertad,08, Pataz ,03, Chillia
13, La Libertad,08, Pataz ,04, Huancaspata
13, La Libertad,08, Pataz ,05, Huaylillas
13, La Libertad,08, Pataz ,06, Huayo
13, La Libertad,08, Pataz ,07, Ongon
13, La Libertad,08, Pataz ,08, Parcoy
13, La Libertad,08, Pataz ,09, Pataz
13, La Libertad,08, Pataz ,10, Pias
13, La Libertad,08, Pataz ,11, Santiago de Challas
13, La Libertad,08, Pataz ,12, Taurija
13, La Libertad,08, Pataz ,13, Urpay
13, La Libertad,09, Sánchez Carrión ,01, Huamachuco
13, La Libertad,09, Sánchez Carrión ,02, Chugay
13, La Libertad,09, Sánchez Carrión ,03, Cochorco
13, La Libertad,09, Sánchez Carrión ,04, Curgos
13, La Libertad,09, Sánchez Carrión ,05, Marcabal
13, La Libertad,09, Sánchez Carrión ,06, Sanagoran
13, La Libertad,09, Sánchez Carrión ,07, Sarin
13, La Libertad,09, Sánchez Carrión ,08, Sartimbamba
13, La Libertad,10, Santiago de Chuco ,01, Santiago de Chuco
13, La Libertad,10, Santiago de Chuco ,02, Angasmarca
13, La Libertad,10, Santiago de Chuco ,03, Cachicadan
13, La Libertad,10, Santiago de Chuco ,04, Mollebamba
13, La Libertad,10, Santiago de Chuco ,05, Mollepata
13, La Libertad,10, Santiago de Chuco ,06, Quiruvilca
13, La Libertad,10, Santiago de Chuco ,07, Santa Cruz de Chuca
13, La Libertad,10, Santiago de Chuco ,08, Sitabamba
13, La Libertad,11, Gran Chimú ,01, Cascas
13, La Libertad,11, Gran Chimú ,02, Lucma
13, La Libertad,11, Gran Chimú ,03, Marmot
13, La Libertad,11, Gran Chimú ,04, Sayapullo
13, La Libertad,12, Virú ,01, Viru
13, La Libertad,12, Virú ,02, Chao
13, La Libertad,12, Virú ,03, Guadalupito
14, Lambayeque,01, Chiclayo ,01, Chiclayo
14, Lambayeque,01, Chiclayo ,02, Chongoyape
14, Lambayeque,01, Chiclayo ,03, Eten
14, Lambayeque,01, Chiclayo ,04, Eten Puerto
14, Lambayeque,01, Chiclayo ,05, José Leonardo Ortiz
14, Lambayeque,01, Chiclayo ,06, La Victoria
14, Lambayeque,01, Chiclayo ,07, Lagunas
14, Lambayeque,01, Chiclayo ,08, Monsefu
14, Lambayeque,01, Chiclayo ,09, Nueva Arica
14, Lambayeque,01, Chiclayo ,10, Oyotun
14, Lambayeque,01, Chiclayo ,11, Picsi
14, Lambayeque,01, Chiclayo ,12, Pimentel
14, Lambayeque,01, Chiclayo ,13, Reque
14, Lambayeque,01, Chiclayo ,14, Santa Rosa
14, Lambayeque,01, Chiclayo ,15, Saña
14, Lambayeque,01, Chiclayo ,16, Cayalti
14, Lambayeque,01, Chiclayo ,17, Patapo
14, Lambayeque,01, Chiclayo ,18, Pomalca
14, Lambayeque,01, Chiclayo ,19, Pucala
14, Lambayeque,01, Chiclayo ,20, Tuman
14, Lambayeque,02, Ferreñafe ,01, Ferreñafe
14, Lambayeque,02, Ferreñafe ,02, Cañaris
14, Lambayeque,02, Ferreñafe ,03, Incahuasi
14, Lambayeque,02, Ferreñafe ,04, Manuel Antonio Mesones Muro
14, Lambayeque,02, Ferreñafe ,05, Pitipo
14, Lambayeque,02, Ferreñafe ,06, Pueblo Nuevo
14, Lambayeque,03, Lambayeque ,01, Lambayeque
14, Lambayeque,03, Lambayeque ,02, Chochope
14, Lambayeque,03, Lambayeque ,03, Illimo
14, Lambayeque,03, Lambayeque ,04, Jayanca
14, Lambayeque,03, Lambayeque ,05, Mochumi
14, Lambayeque,03, Lambayeque ,06, Morrope
14, Lambayeque,03, Lambayeque ,07, Motupe
14, Lambayeque,03, Lambayeque ,08, Olmos
14, Lambayeque,03, Lambayeque ,09, Pacora
14, Lambayeque,03, Lambayeque ,10, Salas
14, Lambayeque,03, Lambayeque ,11, San José
14, Lambayeque,03, Lambayeque ,12, Tucume
15, Lima,01, Lima ,01, Lima
15, Lima,01, Lima ,02, Ancón
15, Lima,01, Lima ,03, Ate
15, Lima,01, Lima ,04, Barranco
15, Lima,01, Lima ,05, Breña
15, Lima,01, Lima ,06, Carabayllo
15, Lima,01, Lima ,07, Chaclacayo
15, Lima,01, Lima ,08, Chorrillos
15, Lima,01, Lima ,09, Cieneguilla
15, Lima,01, Lima ,10, Comas
15, Lima,01, Lima ,11, El Agustino
15, Lima,01, Lima ,12, Independencia
15, Lima,01, Lima ,13, Jesús María
15, Lima,01, Lima ,14, La Molina
15, Lima,01, Lima ,15, La Victoria
15, Lima,01, Lima ,16, Lince
15, Lima,01, Lima ,17, Los Olivos
15, Lima,01, Lima ,18, Lurigancho
15, Lima,01, Lima ,19, Lurin
15, Lima,01, Lima ,20, Magdalena del Mar
15, Lima,01, Lima ,21, Pueblo Libre
15, Lima,01, Lima ,22, Miraflores
15, Lima,01, Lima ,23, Pachacamac
15, Lima,01, Lima ,24, Pucusana
15, Lima,01, Lima ,25, Puente Piedra
15, Lima,01, Lima ,26, Punta Hermosa
15, Lima,01, Lima ,27, Punta Negra
15, Lima,01, Lima ,28, Rímac
15, Lima,01, Lima ,29, San Bartolo
15, Lima,01, Lima ,30, San Borja
15, Lima,01, Lima ,31, San Isidro
15, Lima,01, Lima ,32, San Juan de Lurigancho
15, Lima,01, Lima ,33, San Juan de Miraflores
15, Lima,01, Lima ,34, San Luis
15, Lima,01, Lima ,35, San Martín de Porres
15, Lima,01, Lima ,36, San Miguel
15, Lima,01, Lima ,37, Santa Anita
15, Lima,01, Lima ,38, Santa María del Mar
15, Lima,01, Lima ,39, Santa Rosa
15, Lima,01, Lima ,40, Santiago de Surco
15, Lima,01, Lima ,41, Surquillo
15, Lima,01, Lima ,42, Villa El Salvador
15, Lima,01, Lima ,43, Villa María del Triunfo
15, Lima,02, Barranca ,01, Barranca
15, Lima,02, Barranca ,02, Paramonga
15, Lima,02, Barranca ,03, Pativilca
15, Lima,02, Barranca ,04, Supe
15, Lima,02, Barranca ,05, Supe Puerto
15, Lima,03, Cajatambo ,01, Cajatambo
15, Lima,03, Cajatambo ,02, Copa
15, Lima,03, Cajatambo ,03, Gorgor
15, Lima,03, Cajatambo ,04, Huancapon
15, Lima,03, Cajatambo ,05, Manas
15, Lima,04, Canta ,01, Canta
15, Lima,04, Canta ,02, Arahuay
15, Lima,04, Canta ,03, Huamantanga
15, Lima,04, Canta ,04, Huaros
15, Lima,04, Canta ,05, Lachaqui
15, Lima,04, Canta ,06, San Buenaventura
15, Lima,04, Canta ,07, Santa Rosa de Quives
15, Lima,05, Cañete ,01, San Vicente de Cañete
15, Lima,05, Cañete ,02, Asia
15, Lima,05, Cañete ,03, Calango
15, Lima,05, Cañete ,04, Cerro Azul
15, Lima,05, Cañete ,05, Chilca
15, Lima,05, Cañete ,06, Coayllo
15, Lima,05, Cañete ,07, Imperial
15, Lima,05, Cañete ,08, Lunahuana
15, Lima,05, Cañete ,09, Mala
15, Lima,05, Cañete ,10, Nuevo Imperial
15, Lima,05, Cañete ,11, Pacaran
15, Lima,05, Cañete ,12, Quilmana
15, Lima,05, Cañete ,13, San Antonio
15, Lima,05, Cañete ,14, San Luis
15, Lima,05, Cañete ,15, Santa Cruz de Flores
15, Lima,05, Cañete ,16, Zúñiga
15, Lima,06, Huaral ,01, Huaral
15, Lima,06, Huaral ,02, Atavillos Alto
15, Lima,06, Huaral ,03, Atavillos Bajo
15, Lima,06, Huaral ,04, Aucallama
15, Lima,06, Huaral ,05, Chancay
15, Lima,06, Huaral ,06, Ihuari
15, Lima,06, Huaral ,07, Lampian
15, Lima,06, Huaral ,08, Pacaraos
15, Lima,06, Huaral ,09, San Miguel de Acos
15, Lima,06, Huaral ,10, Santa Cruz de Andamarca
15, Lima,06, Huaral ,11, Sumbilca
15, Lima,06, Huaral ,12, Veintisiete de Noviembre
15, Lima,07, Huarochirí ,01, Matucana
15, Lima,07, Huarochirí ,02, Antioquia
15, Lima,07, Huarochirí ,03, Callahuanca
15, Lima,07, Huarochirí ,04, Carampoma
15, Lima,07, Huarochirí ,05, Chicla
15, Lima,07, Huarochirí ,06, Cuenca
15, Lima,07, Huarochirí ,07, Huachupampa
15, Lima,07, Huarochirí ,08, Huanza
15, Lima,07, Huarochirí ,09, Huarochiri
15, Lima,07, Huarochirí ,10, Lahuaytambo
15, Lima,07, Huarochirí ,11, Langa
15, Lima,07, Huarochirí ,12, Laraos
15, Lima,07, Huarochirí ,13, Mariatana
15, Lima,07, Huarochirí ,14, Ricardo Palma
15, Lima,07, Huarochirí ,15, San Andrés de Tupicocha
15, Lima,07, Huarochirí ,16, San Antonio
15, Lima,07, Huarochirí ,17, San Bartolomé
15, Lima,07, Huarochirí ,18, San Damian
15, Lima,07, Huarochirí ,19, San Juan de Iris
15, Lima,07, Huarochirí ,20, San Juan de Tantaranche
15, Lima,07, Huarochirí ,21, San Lorenzo de Quinti
15, Lima,07, Huarochirí ,22, San Mateo
15, Lima,07, Huarochirí ,23, San Mateo de Otao
15, Lima,07, Huarochirí ,24, San Pedro de Casta
15, Lima,07, Huarochirí ,25, San Pedro de Huancayre
15, Lima,07, Huarochirí ,26, Sangallaya
15, Lima,07, Huarochirí ,27, Santa Cruz de Cocachacra
15, Lima,07, Huarochirí ,28, Santa Eulalia
15, Lima,07, Huarochirí ,29, Santiago de Anchucaya
15, Lima,07, Huarochirí ,30, Santiago de Tuna
15, Lima,07, Huarochirí ,31, Santo Domingo de Los Olleros
15, Lima,07, Huarochirí ,32, Surco
15, Lima,08, Huaura ,01, Huacho
15, Lima,08, Huaura ,02, Ambar
15, Lima,08, Huaura ,03, Caleta de Carquin
15, Lima,08, Huaura ,04, Checras
15, Lima,08, Huaura ,05, Hualmay
15, Lima,08, Huaura ,06, Huaura
15, Lima,08, Huaura ,07, Leoncio Prado
15, Lima,08, Huaura ,08, Paccho
15, Lima,08, Huaura ,09, Santa Leonor
15, Lima,08, Huaura ,10, Santa María
15, Lima,08, Huaura ,11, Sayan
15, Lima,08, Huaura ,12, Vegueta
15, Lima,09, Oyón ,01, Oyon
15, Lima,09, Oyón ,02, Andajes
15, Lima,09, Oyón ,03, Caujul
15, Lima,09, Oyón ,04, Cochamarca
15, Lima,09, Oyón ,05, Navan
15, Lima,09, Oyón ,06, Pachangara
15, Lima,10, Yauyos ,01, Yauyos
15, Lima,10, Yauyos ,02, Alis
15, Lima,10, Yauyos ,03, Allauca
15, Lima,10, Yauyos ,04, Ayaviri
15, Lima,10, Yauyos ,05, Azángaro
15, Lima,10, Yauyos ,06, Cacra
15, Lima,10, Yauyos ,07, Carania
15, Lima,10, Yauyos ,08, Catahuasi
15, Lima,10, Yauyos ,09, Chocos
15, Lima,10, Yauyos ,10, Cochas
15, Lima,10, Yauyos ,11, Colonia
15, Lima,10, Yauyos ,12, Hongos
15, Lima,10, Yauyos ,13, Huampara
15, Lima,10, Yauyos ,14, Huancaya
15, Lima,10, Yauyos ,15, Huangascar
15, Lima,10, Yauyos ,16, Huantan
15, Lima,10, Yauyos ,17, Huañec
15, Lima,10, Yauyos ,18, Laraos
15, Lima,10, Yauyos ,19, Lincha
15, Lima,10, Yauyos ,20, Madean
15, Lima,10, Yauyos ,21, Miraflores
15, Lima,10, Yauyos ,22, Omas
15, Lima,10, Yauyos ,23, Putinza
15, Lima,10, Yauyos ,24, Quinches
15, Lima,10, Yauyos ,25, Quinocay
15, Lima,10, Yauyos ,26, San Joaquín
15, Lima,10, Yauyos ,27, San Pedro de Pilas
15, Lima,10, Yauyos ,28, Tanta
15, Lima,10, Yauyos ,29, Tauripampa
15, Lima,10, Yauyos ,30, Tomas
15, Lima,10, Yauyos ,31, Tupe
15, Lima,10, Yauyos ,32, Viñac
15, Lima,10, Yauyos ,33, Vitis
16, Loreto,01, Maynas ,01, Iquitos
16, Loreto,01, Maynas ,02, Alto Nanay
16, Loreto,01, Maynas ,03, Fernando Lores
16, Loreto,01, Maynas ,04, Indiana
16, Loreto,01, Maynas ,05, Las Amazonas
16, Loreto,01, Maynas ,06, Mazan
16, Loreto,01, Maynas ,07, Napo
16, Loreto,01, Maynas ,08, Punchana
16, Loreto,01, Maynas ,10, Torres Causana
16, Loreto,01, Maynas ,12, Belén
16, Loreto,01, Maynas ,13, San Juan Bautista
16, Loreto,02, Alto Amazonas ,01, Yurimaguas
16, Loreto,02, Alto Amazonas ,02, Balsapuerto
16, Loreto,02, Alto Amazonas ,05, Jeberos
16, Loreto,02, Alto Amazonas ,06, Lagunas
16, Loreto,02, Alto Amazonas ,10, Santa Cruz
16, Loreto,02, Alto Amazonas ,11, Teniente Cesar López Rojas
16, Loreto,03, Loreto ,01, Nauta
16, Loreto,03, Loreto ,02, Parinari
16, Loreto,03, Loreto ,03, Tigre
16, Loreto,03, Loreto ,04, Trompeteros
16, Loreto,03, Loreto ,05, Urarinas
16, Loreto,04, Mariscal Ramón Castilla ,01, Ramón Castilla
16, Loreto,04, Mariscal Ramón Castilla ,02, Pebas
16, Loreto,04, Mariscal Ramón Castilla ,03, Yavari
16, Loreto,04, Mariscal Ramón Castilla ,04, San Pablo
16, Loreto,04, Mariscal Ramón Castilla ,05, Santa Rosa de Loreto
16, Loreto,05, Requena ,01, Requena
16, Loreto,05, Requena ,02, Alto Tapiche
16, Loreto,05, Requena ,03, Capelo
16, Loreto,05, Requena ,04, Emilio San Martín
16, Loreto,05, Requena ,05, Maquia
16, Loreto,05, Requena ,06, Puinahua
16, Loreto,05, Requena ,07, Saquena
16, Loreto,05, Requena ,08, Soplin
16, Loreto,05, Requena ,09, Tapiche
16, Loreto,05, Requena ,10, Jenaro Herrera
16, Loreto,05, Requena ,11, Yaquerana
16, Loreto,06, Ucayali ,01, Contamana
16, Loreto,06, Ucayali ,02, Inahuaya
16, Loreto,06, Ucayali ,03, Padre Márquez
16, Loreto,06, Ucayali ,04, Pampa Hermosa
16, Loreto,06, Ucayali ,05, Sarayacu
16, Loreto,06, Ucayali ,06, Vargas Guerra
16, Loreto,07, Datem del Marañón ,01, Barranca
16, Loreto,07, Datem del Marañón ,02, Cahuapanas
16, Loreto,07, Datem del Marañón ,03, Manseriche
16, Loreto,07, Datem del Marañón ,04, Morona
16, Loreto,07, Datem del Marañón ,05, Pastaza
16, Loreto,07, Datem del Marañón ,06, Andoas
16, Loreto,08, Putumayo,01, Putumayo
16, Loreto,08, Putumayo,02, Rosa Panduro
16, Loreto,08, Putumayo,03, Teniente Manuel Clavero
16, Loreto,08, Putumayo,04, Yaguas
17, Madre de Dios,01, Tambopata ,01, Tambopata
17, Madre de Dios,01, Tambopata ,02, Inambari
17, Madre de Dios,01, Tambopata ,03, Las Piedras
17, Madre de Dios,01, Tambopata ,04, Laberinto
17, Madre de Dios,02, Manu ,01, Manu
17, Madre de Dios,02, Manu ,02, Fitzcarrald
17, Madre de Dios,02, Manu ,03, Madre de Dios
17, Madre de Dios,02, Manu ,04, Huepetuhe
17, Madre de Dios,03, Tahuamanu ,01, Iñapari
17, Madre de Dios,03, Tahuamanu ,02, Iberia
17, Madre de Dios,03, Tahuamanu ,03, Tahuamanu
18, Moquegua,01, Mariscal Nieto ,01, Moquegua
18, Moquegua,01, Mariscal Nieto ,02, Carumas
18, Moquegua,01, Mariscal Nieto ,03, Cuchumbaya
18, Moquegua,01, Mariscal Nieto ,04, Samegua
18, Moquegua,01, Mariscal Nieto ,05, San Cristóbal
18, Moquegua,01, Mariscal Nieto ,06, Torata
18, Moquegua,01, Mariscal Nieto ,07, San Antonio
18, Moquegua,02, General Sánchez Cerro ,01, Omate
18, Moquegua,02, General Sánchez Cerro ,02, Chojata
18, Moquegua,02, General Sánchez Cerro ,03, Coalaque
18, Moquegua,02, General Sánchez Cerro ,04, Ichuña
18, Moquegua,02, General Sánchez Cerro ,05, La Capilla
18, Moquegua,02, General Sánchez Cerro ,06, Lloque
18, Moquegua,02, General Sánchez Cerro ,07, Matalaque
18, Moquegua,02, General Sánchez Cerro ,08, Puquina
18, Moquegua,02, General Sánchez Cerro ,09, Quinistaquillas
18, Moquegua,02, General Sánchez Cerro ,10, Ubinas
18, Moquegua,02, General Sánchez Cerro ,11, Yunga
18, Moquegua,03, Ilo ,01, Ilo
18, Moquegua,03, Ilo ,02, El Algarrobal
18, Moquegua,03, Ilo ,03, Pacocha
19, Pasco,01, Pasco ,01, Chaupimarca
19, Pasco,01, Pasco ,02, Huachon
19, Pasco,01, Pasco ,03, Huariaca
19, Pasco,01, Pasco ,04, Huayllay
19, Pasco,01, Pasco ,05, Ninacaca
19, Pasco,01, Pasco ,06, Pallanchacra
19, Pasco,01, Pasco ,07, Paucartambo
19, Pasco,01, Pasco ,08, San Francisco de Asís de Yarusyacan
19, Pasco,01, Pasco ,09, Simon Bolívar
19, Pasco,01, Pasco ,10, Ticlacayan
19, Pasco,01, Pasco ,11, Tinyahuarco
19, Pasco,01, Pasco ,12, Vicco
19, Pasco,01, Pasco ,13, Yanacancha
19, Pasco,02, Daniel Alcides Carrión ,01, Yanahuanca
19, Pasco,02, Daniel Alcides Carrión ,02, Chacayan
19, Pasco,02, Daniel Alcides Carrión ,03, Goyllarisquizga
19, Pasco,02, Daniel Alcides Carrión ,04, Paucar
19, Pasco,02, Daniel Alcides Carrión ,05, San Pedro de Pillao
19, Pasco,02, Daniel Alcides Carrión ,06, Santa Ana de Tusi
19, Pasco,02, Daniel Alcides Carrión ,07, Tapuc
19, Pasco,02, Daniel Alcides Carrión ,08, Vilcabamba
19, Pasco,03, Oxapampa ,01, Oxapampa
19, Pasco,03, Oxapampa ,02, Chontabamba
19, Pasco,03, Oxapampa ,03, Huancabamba
19, Pasco,03, Oxapampa ,04, Palcazu
19, Pasco,03, Oxapampa ,05, Pozuzo
19, Pasco,03, Oxapampa ,06, Puerto Bermúdez
19, Pasco,03, Oxapampa ,07, Villa Rica
19, Pasco,03, Oxapampa ,08, Constitución
20, Piura,01, Piura ,01, Piura
20, Piura,01, Piura ,04, Castilla
20, Piura,01, Piura ,05, Catacaos
20, Piura,01, Piura ,07, Cura Mori
20, Piura,01, Piura ,08, El Tallan
20, Piura,01, Piura ,09, La Arena
20, Piura,01, Piura ,10, La Unión
20, Piura,01, Piura ,11, Las Lomas
20, Piura,01, Piura ,14, Tambo Grande
20, Piura,01, Piura ,15, Veintiseis de Octubre
20, Piura,02, Ayabaca ,01, Ayabaca
20, Piura,02, Ayabaca ,02, Frias
20, Piura,02, Ayabaca ,03, Jilili
20, Piura,02, Ayabaca ,04, Lagunas
20, Piura,02, Ayabaca ,05, Montero
20, Piura,02, Ayabaca ,06, Pacaipampa
20, Piura,02, Ayabaca ,07, Paimas
20, Piura,02, Ayabaca ,08, Sapillica
20, Piura,02, Ayabaca ,09, Sicchez
20, Piura,02, Ayabaca ,10, Suyo
20, Piura,03, Huancabamba ,01, Huancabamba
20, Piura,03, Huancabamba ,02, Canchaque
20, Piura,03, Huancabamba ,03, El Carmen de la Frontera
20, Piura,03, Huancabamba ,04, Huarmaca
20, Piura,03, Huancabamba ,05, Lalaquiz
20, Piura,03, Huancabamba ,06, San Miguel de El Faique
20, Piura,03, Huancabamba ,07, Sondor
20, Piura,03, Huancabamba ,08, Sondorillo
20, Piura,04, Morropón ,01, Chulucanas
20, Piura,04, Morropón ,02, Buenos Aires
20, Piura,04, Morropón ,03, Chalaco
20, Piura,04, Morropón ,04, La Matanza
20, Piura,04, Morropón ,05, Morropon
20, Piura,04, Morropón ,06, Salitral
20, Piura,04, Morropón ,07, San Juan de Bigote
20, Piura,04, Morropón ,08, Santa Catalina de Mossa
20, Piura,04, Morropón ,09, Santo Domingo
20, Piura,04, Morropón ,10, Yamango
20, Piura,05, Paita ,01, Paita
20, Piura,05, Paita ,02, Amotape
20, Piura,05, Paita ,03, Arenal
20, Piura,05, Paita ,04, Colan
20, Piura,05, Paita ,05, La Huaca
20, Piura,05, Paita ,06, Tamarindo
20, Piura,05, Paita ,07, Vichayal
20, Piura,06, Sullana ,01, Sullana
20, Piura,06, Sullana ,02, Bellavista
20, Piura,06, Sullana ,03, Ignacio Escudero
20, Piura,06, Sullana ,04, Lancones
20, Piura,06, Sullana ,05, Marcavelica
20, Piura,06, Sullana ,06, Miguel Checa
20, Piura,06, Sullana ,07, Querecotillo
20, Piura,06, Sullana ,08, Salitral
20, Piura,07, Talara ,01, Pariñas
20, Piura,07, Talara ,02, El Alto
20, Piura,07, Talara ,03, La Brea
20, Piura,07, Talara ,04, Lobitos
20, Piura,07, Talara ,05, Los Organos
20, Piura,07, Talara ,06, Mancora
20, Piura,08, Sechura ,01, Sechura
20, Piura,08, Sechura ,02, Bellavista de la Unión
20, Piura,08, Sechura ,03, Bernal
20, Piura,08, Sechura ,04, Cristo Nos Valga
20, Piura,08, Sechura ,05, Vice
20, Piura,08, Sechura ,06, Rinconada Llicuar
21, Puno,01, Puno ,01, Puno
21, Puno,01, Puno ,02, Acora
21, Puno,01, Puno ,03, Amantani
21, Puno,01, Puno ,04, Atuncolla
21, Puno,01, Puno ,05, Capachica
21, Puno,01, Puno ,06, Chucuito
21, Puno,01, Puno ,07, Coata
21, Puno,01, Puno ,08, Huata
21, Puno,01, Puno ,09, Mañazo
21, Puno,01, Puno ,10, Paucarcolla
21, Puno,01, Puno ,11, Pichacani
21, Puno,01, Puno ,12, Plateria
21, Puno,01, Puno ,13, San Antonio
21, Puno,01, Puno ,14, Tiquillaca
21, Puno,01, Puno ,15, Vilque
21, Puno,02, Azángaro ,01, Azángaro
21, Puno,02, Azángaro ,02, Achaya
21, Puno,02, Azángaro ,03, Arapa
21, Puno,02, Azángaro ,04, Asillo
21, Puno,02, Azángaro ,05, Caminaca
21, Puno,02, Azángaro ,06, Chupa
21, Puno,02, Azángaro ,07, José Domingo Choquehuanca
21, Puno,02, Azángaro ,08, Muñani
21, Puno,02, Azángaro ,09, Potoni
21, Puno,02, Azángaro ,10, Saman
21, Puno,02, Azángaro ,11, San Anton
21, Puno,02, Azángaro ,12, San José
21, Puno,02, Azángaro ,13, San Juan de Salinas
21, Puno,02, Azángaro ,14, Santiago de Pupuja
21, Puno,02, Azángaro ,15, Tirapata
21, Puno,03, Carabaya ,01, Macusani
21, Puno,03, Carabaya ,02, Ajoyani
21, Puno,03, Carabaya ,03, Ayapata
21, Puno,03, Carabaya ,04, Coasa
21, Puno,03, Carabaya ,05, Corani
21, Puno,03, Carabaya ,06, Crucero
21, Puno,03, Carabaya ,07, Ituata
21, Puno,03, Carabaya ,08, Ollachea
21, Puno,03, Carabaya ,09, San Gaban
21, Puno,03, Carabaya ,10, Usicayos
21, Puno,04, Chucuito ,01, Juli
21, Puno,04, Chucuito ,02, Desaguadero
21, Puno,04, Chucuito ,03, Huacullani
21, Puno,04, Chucuito ,04, Kelluyo
21, Puno,04, Chucuito ,05, Pisacoma
21, Puno,04, Chucuito ,06, Pomata
21, Puno,04, Chucuito ,07, Zepita
21, Puno,05, El Collao ,01, Ilave
